season,slot,pa,ab,h,d2,d3,hr,bb,ibb,hbp,sf,so,sb,tb,r,obp,slg,ops,iso,bb_pct,k_pct,rel_ops
2018,4,21129,18808,4890,948,67,868,1913,144,195,200,4526,0.0,8576,0.0,0.33140746353476036,0.45597618034878773,0.7873836438835481,0.1959804338579328,0.09053906952529699,0.21420796062284064,1.0821801097703627
2018,5,20642,18478,4651,956,105,713,1765,102,228,142,4544,0.0,7956,0.0,0.32232086547324507,0.4305660785799329,0.752886944053178,0.1788613486308042,0.08550528049607596,0.22013370797403353,1.0347678442259358
2018,6,20107,18037,4424,879,84,604,1717,91,211,108,4445,0.0,7283,0.0,0.3164449758381906,0.40378111659366855,0.7202260924318591,0.15850751233575427,0.08539314666534042,0.22106728999850797,0.989878768529083
2018,7,19534,17608,4232,864,104,521,1525,83,228,126,4521,0.0,6867,0.0,0.30712782880894957,0.3899931849159473,0.6971210137248969,0.14964788732394366,0.07806900788368998,0.23144261288010648,0.9581231474851548
2018,8,18964,16998,3966,801,87,447,1500,184,223,122,4564,0.0,6282,0.0,0.30191583081250334,0.3695728909283445,0.6714887217408478,0.13625132368513942,0.07909723686985869,0.24066652604935668,0.9228941244181394
2018,9,18386,16510,3324,635,76,318,1158,17,148,99,5372,0.0,5065,0.0,0.25844264582751886,0.3067837674136887,0.5652264132412075,0.10545124167171412,0.06298270423148047,0.2921788317197868,0.7768472036192609
2019,1,22824,20495,5440,1039,147,785,1960,53,227,96,4615,0.0,9128,0.0,0.3348406357011151,0.44537692120029276,0.7802175569014078,0.17994632837277386,0.0858745180511742,0.2021994391868209,1.0299754876393272
2019,2,22281,19818,5392,1119,119,890,2044,66,229,123,4706,0.0,9419,0.0,0.34505266948771046,0.4752750025229589,0.8203276720106694,0.20319911191845796,0.0917373546968269,0.21121134598985683,1.082925379632275
2019,3,21760,19299,5150,1074,78,963,2033,104,250,164,4613,0.0,9269,0.0,0.34180998804377816,0.4802839525364008,0.822093940580179,0.21343074770713508,0.09342830882352941,0.21199448529411766,1.0852570540672977
2019,4,21260,18767,4881,1039,76,972,2067,123,232,171,4660,0.0,8988,0.0,0.3380891839713707,0.47892577396493846,0.8170149579363092,0.21884158363084136,0.09722483537158984,0.21919096895578552,1.0785522220892694
2019,5,20794,18669,4781,973,78,837,1752,70,214,145,4763,0.0,8421,0.0,0.32468719923002887,0.45106861642294716,0.775755815652976,0.19497562804649418,0.084255073578917,0.22905645859382515,1.024085484168597
2019,6,20250,18318,4650,952,85,709,1573,73,213,112,4650,0.0,7899,0.0,0.3183616937079541,0.4312151981657386,0.7495768918736927,0.177366524729774,0.07767901234567902,0.22962962962962963,0.9895263415974852
2019,7,19707,17702,4333,854,83,613,1596,65,214,137,4591,0.0,7192,0.0,0.3126367754084177,0.40628177607050053,0.7189185514789183,0.16150717433058412,0.08098645151469021,0.23296290658141777,0.9490538620704569
2019,8,19122,17038,4018,832,54,573,1644,183,238,117,4579,0.0,6677,0.0,0.30992278195093764,0.3918887193332551,0.7018115012841928,0.1560629181828853,0.08597427047379981,0.23946239933061395,0.9264706194728934
2019,9,18519,16545,3394,649,65,434,1226,16,167,85,5646,0.0,5475,0.0,0.26560506020085445,0.33091568449682685,0.5965207446976812,0.12577818071925054,0.06620227874075274,0.3048760732220962,0.787474902957878
2020,1,8170,7250,1868,359,39,243,761,9,89,47,1690,0.0,3034,0.0,0.3336197373266233,0.4184827586206897,0.752102495947313,0.16082758620689655,0.09314565483476132,0.20685434516523868,1.0167826397009634
2020,2,7956,7053,1794,348,29,332,732,24,116,39,1769,0.0,3196,0.0,0.3327455919395466,0.4531405075854246,0.7858860995249712,0.19878066071175388,0.09200603318250378,0.2223479135243841,1.0624553795328342
2020,3,7768,6784,1777,355,24,289,833,50,89,58,1669,0.0,3047,0.0,0.3476300875837197,0.4491450471698113,0.796775134753531,0.1872051886792453,0.10723480947476828,0.21485581874356333,1.077176487417932
2020,4,7599,6626,1631,315,16,342,825,42,85,57,1797,0.0,3004,0.0,0.3346503358356381,0.4533655297313613,0.7880158655669993,0.20721400543314217,0.10856691669956574,0.2364784840110541,1.065334653501246
2020,5,7417,6660,1709,362,25,273,608,22,92,47,1706,0.0,2940,0.0,0.3252328878088295,0.44144144144144143,0.7666743292502709,0.18483483483483484,0.08197384387218552,0.2300121342860995,1.0364825971015859
2020,6,7213,6420,1562,306,25,259,643,29,93,49,1750,0.0,2695,0.0,0.3189451769604441,0.4197819314641745,0.7387271084246185,0.1764797507788162,0.08914460002772771,0.24261749618743936,0.9987001816508556
2020,7,7018,6308,1390,282,22,204,570,15,91,35,1815,0.0,2328,0.0,0.29283266704740146,0.36905516804058336,0.6618878350879849,0.1487000634115409,0.08121972071815332,0.25862068965517243,0.8948196073981153
2020,8,6799,6123,1405,255,38,212,530,7,85,40,1729,0.0,2372,0.0,0.2980230156388315,0.38739180140454027,0.6854148170433718,0.1579291197125592,0.07795264009413148,0.25430210325047803,0.9266262121437416
2020,9,6566,5806,1303,241,23,150,590,4,81,30,1661,0.0,2040,0.0,0.30336560627017056,0.3513606613847744,0.654726267654945,0.12693765070616603,0.08985683825769114,0.25296984465427963,0.8851377389317822
2021,1,22309,19936,5215,1083,96,701,1928,29,259,140,4349,0.0,8593,0.0,0.3324798993846292,0.4310292937399679,0.7635091931245971,0.1694422150882825,0.08642252005916895,0.19494374467703618,1.0490651911913063
2021,2,21768,19414,5063,994,81,787,1942,74,258,104,4510,0.0,8580,0.0,0.3344230592135556,0.4419491088904914,0.776372168104047,0.18115792726898114,0.08921352443954428,0.2071848585079015,1.0667389787862953
2021,3,21220,18643,4888,977,84,864,2164,149,237,156,4583,0.0,8625,0.0,0.34382075471698115,0.4626401330258006,0.8064608877427817,0.20045057125999036,0.10197926484448633,0.21597549481621112,1.1080810198576458
2021,4,20721,18336,4637,886,59,873,1964,91,239,171,4777,0.0,8260,0.0,0.3302752293577982,0.4504799301919721,0.7807551595497703,0.19758944153577662,0.09478307031513923,0.23053906664736257,1.0727612294682818
